J,2395,24.17,93223.91,736.24,40.952906,-5.6185820.000,-0.623
J,2588,24.79,93220.02,736.58,40.952673,-5.6183690.000,-0.804
J,2589,24.79,93220.17,736.57,40.952669,-5.6183560.000,-0.805
J,2590,24.80,93220.36,736.55,40.952667,-5.6183520.000,-0.805
J,2591,24.80,93220.38,736.55,40.952664,-5.6183480.000,-0.805
J,2592,24.80,93220.56,736.53,40.952662,-5.6183430.000,-0.806
J,2593,24.80,93220.59,736.53,40.952662,-5.6183440.000,-0.806
J,2594,24.81,93220.94,736.50,40.952658,-5.6183350.000,-0.807
J,2595,24.81,93220.77,736.52,40.952653,-5.6183200.000,-0.807
J,2596,24.81,93221.12,736.48,40.952652,-5.6183170.000,-0.807
J,2597,24.81,93220.95,736.50,40.952649,-5.6183100.000,-0.808
J,2598,24.81,93221.28,736.47,40.952647,-5.6183030.000,-0.808
J,2599,24.81,93221.28,736.47,40.952645,-5.6182940.000,-0.809
J,2600,24.81,93221.12,736.48,40.952643,-5.6182940.000,-0.809
J,2601,24.81,93220.95,736.50,40.952643,-5.6182910.000,-0.809
J,2602,24.81,93220.61,736.53,40.952641,-5.6182910.000,-0.810
J,2603,24.81,93220.61,736.53,40.952641,-5.6182840.000,-0.810
J,2604,24.81,93220.62,736.53,40.952638,-5.6182800.000,-0.810
J,2605,24.81,93220.62,736.53,40.952636,-5.6182790.000,-0.811
J,2606,24.81,93220.60,736.53,40.952634,-5.6182720.000,-0.811
J,2607,24.81,93220.77,736.52,40.952633,-5.6182740.000,-0.811
J,2608,24.80,93220.59,736.53,40.952633,-5.6182750.000,-0.812
J,2609,24.80,93220.56,736.53,40.952632,-5.6182740.000,-0.812
J,2610,24.80,93220.38,736.55,40.952659,-5.6183050.000,-0.812
J,2611,24.80,93220.36,736.55,40.952681,-5.6183300.000,-0.812
J,2612,24.79,93220.34,736.55,40.952702,-5.6183550.000,-0.812
J,2613,24.79,93220.36,736.55,40.952714,-5.6183680.000,-0.811
J,2614,24.79,93220.86,736.51,40.952725,-5.6183840.000,-0.812
J,2615,24.79,93220.67,736.52,40.952730,-5.6183900.000,-0.812
J,2616,24.79,93220.84,736.51,40.952732,-5.6183910.000,-0.813
J,2617,24.79,93221.02,736.49,40.952730,-5.6183870.000,-0.813
J,2618,24.79,93221.19,736.48,40.952725,-5.6183860.000,-0.813
J,2619,24.79,93221.19,736.48,40.952723,-5.6183900.000,-0.814
J,2620,24.79,93221.38,736.46,40.952718,-5.6183930.000,-0.814
J,2621,24.79,93221.03,736.49,40.952719,-5.6184000.000,-0.814
J,2622,24.79,93221.03,736.49,40.952713,-5.6184010.000,-0.814
J,2623,24.79,93221.02,736.49,40.952707,-5.6184030.000,-0.815
J,2624,24.80,93221.55,736.45,40.952700,-5.6184060.000,-0.815
J,2625,24.80,93221.21,736.48,40.952698,-5.6184090.000,-0.815
J,2626,24.80,93221.39,736.46,40.952696,-5.6184160.000,-0.815
J,2627,24.80,93221.59,736.44,40.952693,-5.6184200.000,-0.815
J,2628,24.80,93221.94,736.41,40.952692,-5.6184200.000,-0.815
J,2629,24.81,93222.12,736.39,40.952688,-5.6184190.000,-0.815
J,2630,24.81,93222.31,736.38,40.952687,-5.6184200.000,-0.816
J,2631,24.81,93222.48,736.36,40.952684,-5.6184160.000,-0.815
J,2632,24.81,93222.14,736.39,40.952679,-5.6184120.000,-0.815
J,2633,24.81,93222.16,736.39,40.952678,-5.6184110.000,-0.816
J,2634,24.82,93222.00,736.41,40.952676,-5.6184080.000,-0.816
J,2635,24.82,93221.83,736.42,40.952680,-5.6184070.000,-0.816
J,2636,24.82,93222.00,736.41,40.952679,-5.6184070.000,-0.816
J,2637,24.81,93221.81,736.42,40.952679,-5.6184070.000,-0.816
J,2638,24.81,93221.62,736.44,40.952680,-5.6184110.000,-0.816
J,2639,24.81,93221.80,736.42,40.952675,-5.6184140.000,-0.816
J,2640,24.81,93221.45,736.45,40.952673,-5.6184150.000,-0.816
J,2641,24.80,93221.60,736.44,40.952671,-5.6184160.000,-0.816
J,2642,24.80,93221.75,736.43,40.952668,-5.6184180.000,-0.817
J,2643,24.80,93222.25,736.38,40.952667,-5.6184210.000,-0.816
J,2644,24.80,93222.23,736.38,40.952667,-5.6184210.000,-0.815
J,2645,24.79,93222.22,736.39,40.952672,-5.6184230.000,-0.816
J,2646,24.79,93222.02,736.40,40.952675,-5.6184230.000,-0.816
J,2647,24.78,93222.15,736.39,40.952676,-5.6184240.000,-0.816
J,2648,24.78,93222.13,736.39,40.952676,-5.6184240.000,-0.816
J,2649,24.77,93221.76,736.43,40.952678,-5.6184250.000,-0.816
J,2650,24.77,93222.09,736.40,40.952671,-5.6184240.000,-0.816
J,2651,24.77,93222.08,736.40,40.952667,-5.6184210.000,-0.816
J,2652,24.77,93221.70,736.43,40.952667,-5.6184250.000,-0.816
J,2653,24.76,93221.69,736.43,40.952670,-5.6184290.000,-0.816
J,2654,24.76,93222.01,736.40,40.952670,-5.6184300.000,-0.817
J,2655,24.76,93221.85,736.42,40.952652,-5.6184310.000,-0.817
J,2656,24.75,93221.50,736.45,40.952637,-5.6184310.000,-0.817
J,2657,24.75,93221.64,736.44,40.952636,-5.6184290.000,-0.818
J,2658,24.75,93221.79,736.42,40.952634,-5.6184270.000,-0.818
J,2659,24.74,93221.41,736.46,40.952635,-5.6184260.000,-0.818
J,2660,24.74,93221.41,736.46,40.952632,-5.6184240.000,-0.818
J,2661,24.74,93221.23,736.47,40.952627,-5.6184240.000,-0.818
J,2662,24.74,93221.57,736.44,40.952625,-5.6184220.000,-0.818
J,2663,24.73,93221.20,736.48,40.952612,-5.6184220.000,-0.818
J,2664,24.73,93221.36,736.46,40.952599,-5.6184200.000,-0.819
J,2665,24.73,93221.34,736.46,40.952587,-5.6184170.000,-0.819
J,2666,24.73,93220.98,736.50,40.952577,-5.6184150.000,-0.819
J,2667,24.73,93220.80,736.51,40.952570,-5.6184110.000,-0.819
J,2668,24.73,93220.80,736.51,40.952563,-5.6184090.000,-0.819
J,2669,24.72,93220.45,736.54,40.952558,-5.6184060.000,-0.819
J,2670,24.72,93220.61,736.53,40.952559,-5.6184080.000,-0.819
J,2671,24.72,93220.45,736.54,40.952553,-5.6184050.000,-0.819
J,2672,24.72,93220.62,736.53,40.952546,-5.6184020.000,-0.820
J,2673,24.72,93220.80,736.51,40.952539,-5.6184010.000,-0.820
J,2674,24.72,93221.12,736.48,40.952536,-5.6183980.000,-0.820
J,2675,24.72,93220.80,736.51,40.952536,-5.6183940.000,-0.820
J,2676,24.72,93221.13,736.48,40.952535,-5.6183910.000,-0.820
J,2677,24.72,93221.47,736.45,40.952544,-5.6183980.000,-0.820
J,2678,24.72,93221.47,736.45,40.952552,-5.6184020.000,-0.820
J,2679,24.72,93221.13,736.48,40.952558,-5.6184090.000,-0.820
J,2680,24.72,93221.13,736.48,40.952561,-5.6184130.000,-0.820
J,2681,24.72,93221.29,736.47,40.952564,-5.6184160.000,-0.820
J,2682,24.72,93221.13,736.48,40.952570,-5.6184180.000,-0.820
J,2683,24.72,93221.30,736.47,40.952566,-5.6184180.000,-0.820
J,2684,24.72,93221.11,736.48,40.952574,-5.6184150.000,-0.819
J,2685,24.72,93221.09,736.49,40.952583,-5.6184140.000,-0.819
J,2686,24.71,93221.25,736.47,40.952596,-5.6184110.000,-0.819
J,2687,24.71,93220.73,736.52,40.952607,-5.6184100.000,-0.819
J,2688,24.71,93220.72,736.52,40.952619,-5.6184090.000,-0.820
J,2689,24.71,93220.88,736.50,40.952629,-5.6184200.000,-0.819
J,2690,24.70,93221.03,736.49,40.952635,-5.6184300.000,-0.820
J,2691,24.70,93220.85,736.51,40.952641,-5.6184390.000,-0.819
J,2692,24.70,93220.83,736.51,40.952644,-5.6184400.000,-0.819
J,2693,24.69,93220.28,736.56,40.952647,-5.6184380.000,-0.819
J,2694,24.69,93220.28,736.56,40.952648,-5.6184350.000,-0.820
J,2695,24.69,93219.94,736.59,40.952647,-5.6184320.000,-0.820
J,2696,24.69,93220.28,736.56,40.952643,-5.6184240.000,-0.820
J,2697,24.69,93220.27,736.56,40.952637,-5.6184170.000,-0.820
J,2698,24.68,93219.89,736.59,40.952636,-5.6184170.000,-0.820
J,2699,24.68,93219.88,736.59,40.952634,-5.6184160.000,-0.821
J,2700,24.68,93220.04,736.58,40.952635,-5.6184150.000,-0.821
J,2701,24.68,93220.02,736.58,40.952635,-5.6184160.000,-0.822
J,2702,24.67,93220.00,736.58,40.952635,-5.6184150.000,-0.822
J,2703,24.67,93219.98,736.58,40.952638,-5.6184150.000,-0.822
J,2704,24.67,93220.14,736.57,40.952644,-5.6184170.000,-0.822
J,2705,24.67,93220.31,736.56,40.952645,-5.6184190.000,-0.822
J,2706,24.66,93220.13,736.57,40.952645,-5.6184170.000,-0.822
J,2707,24.66,93220.28,736.56,40.952640,-5.6184160.000,-0.822
J,2708,24.66,93220.61,736.53,40.952635,-5.6184110.000,-0.822
J,2709,24.65,93220.59,736.53,40.952631,-5.6184050.000,-0.822
J,2710,24.65,93220.40,736.55,40.952632,-5.6184080.000,-0.822
J,2711,24.65,93220.91,736.50,40.952636,-5.6184110.000,-0.823
J,2712,24.65,93221.08,736.49,40.952640,-5.6184130.000,-0.823
J,2713,24.65,93221.26,736.47,40.952641,-5.6184150.000,-0.823
J,2714,24.65,93221.26,736.47,40.952648,-5.6184200.000,-0.824
J,2715,24.65,93220.73,736.52,40.952660,-5.6184290.000,-0.823
J,2716,24.65,93220.73,736.52,40.952659,-5.6184290.000,-0.823
J,2717,24.65,93220.39,736.55,40.952658,-5.6184280.000,-0.823
J,2718,24.65,93220.22,736.56,40.952659,-5.6184290.000,-0.823
J,2719,24.65,93219.72,736.61,40.952656,-5.6184310.000,-0.823
J,2720,24.65,93219.90,736.59,40.952652,-5.6184320.000,-0.823
J,2721,24.65,93219.73,736.61,40.952653,-5.6184420.000,-0.824
J,2722,24.65,93219.56,736.62,40.952653,-5.6184410.000,-0.824
J,2723,24.65,93219.72,736.61,40.952656,-5.6184420.000,-0.824
J,2724,24.65,93219.38,736.64,40.952655,-5.6184390.000,-0.823
J,2725,24.65,93219.21,736.65,40.952653,-5.6184380.000,-0.823
J,2726,24.65,93219.04,736.67,40.952651,-5.6184340.000,-0.823
J,2727,24.65,93218.70,736.70,40.952652,-5.6184320.000,-0.823
J,2728,24.65,93218.37,736.73,40.952638,-5.6184260.000,-0.823
J,2729,24.65,93218.21,736.74,40.952632,-5.6184140.000,-0.823
J,2730,24.65,93217.87,736.77,40.952623,-5.6184000.000,-0.823
J,2731,24.65,93217.70,736.79,40.952615,-5.6183970.000,-0.823
J,2732,24.66,93217.89,736.77,40.952610,-5.6183910.000,-0.823
J,2733,24.66,93217.72,736.79,40.952604,-5.6183880.000,-0.824
J,2734,24.66,93217.37,736.82,40.952595,-5.6183890.000,-0.824
J,2735,24.66,93217.40,736.81,40.952591,-5.6183880.000,-0.824
J,2736,24.66,93217.23,736.83,40.952582,-5.6183870.000,-0.824
J,2737,24.66,93216.89,736.86,40.952575,-5.6183850.000,-0.825
J,2738,24.66,93216.73,736.87,40.952569,-5.6183820.000,-0.825
J,2739,24.66,93216.57,736.89,40.952562,-5.6183760.000,-0.825
J,2740,24.66,93216.73,736.87,40.952569,-5.6183800.000,-0.825
J,2741,24.67,93216.91,736.86,40.952570,-5.6183810.000,-0.825
J,2742,24.67,93217.29,736.82,40.952570,-5.6183830.000,-0.825
J,2743,24.68,93217.14,736.84,40.952571,-5.6183830.000,-0.825
J,2744,24.68,93217.52,736.80,40.952570,-5.6183860.000,-0.825
J,2745,24.69,93217.37,736.82,40.952575,-5.6183920.000,-0.825
J,2746,24.69,93217.41,736.81,40.952579,-5.6183970.000,-0.825
J,2747,24.70,93217.25,736.83,40.952588,-5.6184020.000,-0.825
J,2748,24.70,93217.28,736.83,40.952589,-5.6184010.000,-0.825
J,2749,24.70,93217.47,736.81,40.952587,-5.6184000.000,-0.825
J,2750,24.71,93217.66,736.79,40.952586,-5.6184000.000,-0.825
J,2751,24.71,93217.34,736.82,40.952585,-5.6183970.000,-0.825
J,2752,24.71,93217.34,736.82,40.952584,-5.6183980.000,-0.826
J,2753,24.72,93217.53,736.80,40.952588,-5.6183990.000,-0.826
J,2754,24.72,93217.72,736.79,40.952586,-5.6183980.000,-0.826
J,2755,24.72,93217.73,736.78,40.952588,-5.6184000.000,-0.826
J,2756,24.72,93217.73,736.78,40.952590,-5.6184030.000,-0.826
J,2757,24.73,93217.75,736.78,40.952592,-5.6184060.000,-0.826
J,2758,24.73,93217.77,736.78,40.952600,-5.6184150.000,-0.827
J,2759,24.73,93217.61,736.80,40.952611,-5.6184240.000,-0.826
J,2760,24.73,93217.63,736.79,40.952620,-5.6184360.000,-0.827
J,2761,24.73,93217.46,736.81,40.952628,-5.6184490.000,-0.827
J,2762,24.74,93217.64,736.79,40.952638,-5.6184620.000,-0.827
J,2763,24.74,93217.66,736.79,40.952654,-5.6184770.000,-0.827
J,2764,24.74,93217.66,736.79,40.952672,-5.6184950.000,-0.828
J,2765,24.74,93217.84,736.78,40.952690,-5.6185130.000,-0.828
J,2766,24.74,93218.19,736.74,40.952706,-5.6185340.000,-0.828
J,2767,24.74,93218.02,736.76,40.952710,-5.6185370.000,-0.827
J,2768,24.74,93218.37,736.73,40.952713,-5.6185390.000,-0.828
J,2769,24.75,93218.39,736.73,40.952717,-5.6185380.000,-0.828
J,2770,24.75,93218.06,736.76,40.952720,-5.6185390.000,-0.827
J,2771,24.75,93217.91,736.77,40.952705,-5.6185330.000,-0.828
J,2772,24.75,93217.91,736.77,40.952690,-5.6185280.000,-0.828
J,2773,24.75,93218.09,736.75,40.952671,-5.6185220.000,-0.829
J,2774,24.75,93217.92,736.77,40.952653,-5.6185210.000,-0.829
J,2775,24.75,93217.75,736.78,40.952625,-5.6185130.000,-0.829
J,2776,24.75,93217.92,736.77,40.952629,-5.6185110.000,-0.829
J,2777,24.75,93217.56,736.80,40.952630,-5.6185090.000,-0.829
J,2778,24.75,93217.73,736.78,40.952630,-5.6185060.000,-0.829
J,2779,24.75,93217.91,736.77,40.952635,-5.6185040.000,-0.828
J,2780,24.75,93217.91,736.77,40.952634,-5.6185020.000,-0.828
J,2781,24.75,93217.73,736.78,40.952633,-5.6184980.000,-0.828